id,STATE,ROAD,LOCATION,LAT,LONG,YEAR_BUILT,OPEN_DESC,OPEN_CODE,ZIPCODE
236422,MD,HARTLEY MILL ROAD,0.2 MI NW OF HARFORD RD,39.45,-76.475,1975,SATISFACTORY CONDITION,6,21057
236415,MD,WESTERN RUN RD,0.1 MI E OF FALLS RD,39.533333,-76.725,1974,SATISFACTORY CONDITION,6,21152
236411,MD,WEST LIBERTY ROAD,0.2 MI S OF GORSUCH RD,39.706667,-76.586667,1992,SATISFACTORY CONDITION,6,17363
236412,MD,BOND ROAD,200 FT W OF WEST LIBERTY,39.706667,-76.588333,1988,SATISFACTORY CONDITION,6,17363
236413,MD,WESTERN RUN ROAD,1.3 MI N OF SHAWAN RD,39.51,-76.676667,1988,SATISFACTORY CONDITION,6,21152
236403,MD,SPARKS ROAD,0.5 MI E OF YORK RD,39.54,-76.638333,1888,SATISFACTORY CONDITION,6,21152
236404,MD,GLENCOE ROAD,1 MI E OF YORK RD,39.55,-76.636667,1976,SATISFACTORY CONDITION,6,21023
236405,MD,BLUE MOUNT ROAD,1.3 MI E OF MONKTON RD,39.6,-76.626667,1989,SATISFACTORY CONDITION,6,21111
236406,MD,BLUE MOUNT ROAD,1.7 MI E OF MONKTON ROAD,39.601667,-76.621667,1995,SATISFACTORY CONDITION,6,21111
236407,MD,HICKS ROAD,1 MI SE OF BIG FALLS RD,39.608333,-76.62,1988,SATISFACTORY CONDITION,6,21111
236408,MD,WISEBURG ROAD,100 FT W OF GRAYSTONE RD,39.626667,-76.635,1988,SATISFACTORY CONDITION,6,21120
236409,MD,HUNTER MILL ROAD,0.4 MI NE OF BACON RD,39.621667,-76.618333,1988,SATISFACTORY CONDITION,6,21120
236326,MD,FAYETTE STREET,0.3 MI W OF CUMBERLAND ST,39.663333,-78.768333,1885,SATISFACTORY CONDITION,6,21501
236389,MD,BACON ROAD,0.3 MI S OF HUNTER MILL R,39.616667,-76.621667,1990,SATISFACTORY CONDITION,6,21120
236393,MD,PLEASANTVILLE ROAD,1.0 MI NE LONG GREEN PIKE,39.506667,-76.46,1987,SATISFACTORY CONDITION,6,21082
236398,MD,MONKTON ROAD,500 FT S SHEPPERD ROAD,39.576667,-76.61,1976,SATISFACTORY CONDITION,6,21111
236399,MD,HOUCKS MILL ROAD,@ BALT-HARF CO. LINE,39.588333,-76.546667,1989,SATISFACTORY CONDITION,6,21111
236400,MD,MONKTON ROAD,0.6 MI E OF PINEY HILL RD,39.578333,-76.618333,1975,SATISFACTORY CONDITION,6,21111
236401,MD,FALLS ROAD,0.1 MI S MONKTON RD,39.575,-76.611667,1988,SATISFACTORY CONDITION,6,21111
236278,MD,KLONDIKE ROAD,0.16 MI NW OF MD RTE 936,39.603333,-78.945,1991,SATISFACTORY CONDITION,6,21542
236292,MD,GREEN SPRING ROAD,0.08 MI N OF MAIN ST,39.54,-78.611667,1935,SATISFACTORY CONDITION,6,21555
236311,MD,TOWN CREEK ROAD,1.95 MI N OF L TOWN CK RD,39.643333,-78.563333,1964,SATISFACTORY CONDITION,6,21530
236316,MD,U POT IND PARK ST,0.08 MI E OF US 220,39.635,-78.798333,1975,SATISFACTORY CONDITION,6,26753
236320,MD,HENDERSON AVENUE,HENDERSON AVE @ FRNKLN ST,39.66,-78.773333,1932,SATISFACTORY CONDITION,6,21501
235175,MD,MD 100 WB,0.79 MILE WEST OF US 1,39.7,-78.075,1970,SATISFACTORY CONDITION,6,21750
235179,MD,BETHANY LANE,1.61 MI W OF US 29,39.7,-77.951667,1968,SATISFACTORY CONDITION,6,21722
235164,MD,MD 97,1.31 MILES N OF MONT CO,39.256667,-77.051667,1927,SATISFACTORY CONDITION,6,21738
235166,MD,ST JOHNS LANE,0.8 MI W OF US 29,39.7,-77.951667,1966,SATISFACTORY CONDITION,6,21722
235125,MD,ROGERS AVE,0.18 MI E OF MD 985A,39.7,-77.958333,1966,SATISFACTORY CONDITION,6,21722
235133,MD,US 29 NB,0.29 MILE SOUTH OF US 40,39.296667,-76.825,1966,SATISFACTORY CONDITION,6,21041
235155,MD,IS 70 EB,3.17 MILES EAST OF MD 94,39.326667,-77.016667,1973,SATISFACTORY CONDITION,6,21797
235156,MD,IS 70 WB,3.17 MILES EAST OF MD 94,39.326667,-77.016667,1973,SATISFACTORY CONDITION,6,21797
235157,MD,IS 70 EB,2.12 MILES WEST OF US 40,39.308333,-76.953333,1973,SATISFACTORY CONDITION,6,21794
235158,MD,IS 70 WB,2.12 MILES WEST OF US 40,39.308333,-76.953333,1973,SATISFACTORY CONDITION,6,21794
235150,MD,IS 70 EB,0.23 MILE EAST OF US 29,39.291667,-76.825,1966,SATISFACTORY CONDITION,6,21041
235077,MD,MD 24,0.1 MILE NORTH OF US 40,39.446667,-76.306667,1967,SATISFACTORY CONDITION,6,21040
235102,MD,MD 22,0.06 MILE WEST OF US 40,39.516667,-76.158333,1968,SATISFACTORY CONDITION,6,21001
234884,MD,US 15 SBR,0.07 MI N OF POWELL RD,39.535,-77.423333,1961,SATISFACTORY CONDITION,6,21788
235041,MD,US 1 BU,0.87 MILE NORTH OF US 1,39.515,-76.37,1930,SATISFACTORY CONDITION,6,21014
235042,MD,MD 22,0.06 MILE EAST OF US 40,39.515,-76.158333,1968,SATISFACTORY CONDITION,6,21001
234951,MD,US 15 SBR,0.36 MILE NORTH OF MD 15D,39.635,-77.41,1982,SATISFACTORY CONDITION,6,21788
234936,MD,MD 140,0.16 MI S OF MD 904F,39.7,-77.313333,1971,SATISFACTORY CONDITION,6,21727
234937,MD,US 15 NBR,0.36 MILE NORTH OF MD 15D,39.636667,-77.41,1972,SATISFACTORY CONDITION,6,21788
235302,MD,MD 213,ON CECIL COUNTY LINE,39.363333,-75.958333,1987,SATISFACTORY CONDITION,6,21919
235257,MD,VOLLMERHAUSEN RD,0.63 MI S OF MD 32,39.7,-78.138333,1970,SATISFACTORY CONDITION,6,21750
235298,MD,US 301 NB,ON CECIL COUNTY LINE,39.378333,-75.808333,1955,SATISFACTORY CONDITION,6,21912
235299,MD,US 301 SB,ON CECIL COUNTY LINE,39.378333,-75.808333,1955,SATISFACTORY CONDITION,6,21912
235372,MD,MD 189,0.96 MILE SOUTH OF MD 28,39.7,-78.235,1988,SATISFACTORY CONDITION,6,21750
235391,MD,MD 927-MONTROSE RD,1.36 MILES S OF MD 189,39.7,-78.255,1988,SATISFACTORY CONDITION,6,21750
235212,MD,SAND HILL ROAD,1.19 MI E OF MD 32,39.7,-77.935,1973,SATISFACTORY CONDITION,6,21722
235213,MD,MORGAN STATION RD,1.89 MI W OF MD 97,39.7,-77.891667,1973,SATISFACTORY CONDITION,6,21722
235214,MD,WATERSVILLE ROAD,0.32 MILE NORTH OF MD 144,39.353333,-77.121667,1973,SATISFACTORY CONDITION,6,21771
235215,MD,W WATERSVILLE ROAD,0.16 MILE NORTH OF MD 144,39.7,-77.87,1973,SATISFACTORY CONDITION,6,21722
235202,MD,VOLLMERHAUSEN RD,2.2 MI N OF MD 216,39.7,-78.136667,1970,SATISFACTORY CONDITION,6,21750
235203,MD,GORMAN ROAD,0.96 MI N OF MD 216,39.7,-78.153333,1970,SATISFACTORY CONDITION,6,21750
235186,MD,MD 100 RAMP 'A',0.79 MILE WEST OF US 1,39.7,-78.071667,1970,SATISFACTORY CONDITION,6,21750
235181,MD,IS 70 EB,0.35 MILE EAST OF US 40,39.301667,-76.906667,1968,SATISFACTORY CONDITION,6,21163
235182,MD,IS 70 WB,0.35 MILE EAST OF US 40,39.301667,-76.906667,1968,SATISFACTORY CONDITION,6,21163
235458,MD,IS 495 SE RAMP,0.39 MI E OF VA LINE,39.7,-78.368333,1963,SATISFACTORY CONDITION,6,17211
235459,MD,IS 495 NW RAMP,0.58 MI E OF VA LINE,39.7,-78.366667,1963,SATISFACTORY CONDITION,6,17211
235737,MD,BROOKLYN BRIDGE RD,1.07 MI N OF MD 198,39.7,-78.188333,1971,SATISFACTORY CONDITION,6,21750
235745,MD,MD 212,1.9 MILES SOUTH OF US 1,39.7,-78.266667,1971,SATISFACTORY CONDITION,6,25422
236030,MD,IS 70 WB,2.3 MILES E OF MD 144WB,39.685,-78.103333,1960,SATISFACTORY CONDITION,6,21750
236031,MD,IS 70 WB,0.85 MILE E OF MD 144WB,39.69,-78.128333,1960,SATISFACTORY CONDITION,6,21750
236035,MD,MD 144WA,1.28 MILES EAST OF US 40,39.441667,-77.486667,1963,SATISFACTORY CONDITION,6,21714
236023,MD,IS 81 NB,0.57 MILE NORTH OF MD 58,39.67,-77.735,1958,SATISFACTORY CONDITION,6,21767
235993,MD,MD 60,2.87 MILES WEST OF MD 62,39.68,-77.678333,1900,SATISFACTORY CONDITION,6,21721
235984,MD,US 40 WB,AT EASTERN BOULEVARD,39.631667,-77.701667,1936,SATISFACTORY CONDITION,6,21740
235985,MD,US 40,0.61 MILE EAST OF IS 70,39.591667,-77.678333,1936,SATISFACTORY CONDITION,6,21734
235986,MD,US 40,0.67 MILE WEST OF MD 66,39.578333,-77.655,1936,SATISFACTORY CONDITION,6,21734
236019,MD,IS 81 NB,1.66 MILES S OF PA LINE,39.7,-77.74,1958,SATISFACTORY CONDITION,6,21767
236020,MD,IS 81 SB,1.66 MILES S OF PA LINE,39.7,-77.74,1958,SATISFACTORY CONDITION,6,21767
236007,MD,US 340,ON VIRGINIA STATE LINE,39.323333,-77.708333,1946,SATISFACTORY CONDITION,6,25425
236009,MD,US 522,ON WEST VIRGINIA LINE,39.695,-78.186667,1937,SATISFACTORY CONDITION,6,21750
235846,MD,US 301 SB,0.48 M S OF KENT CO LINE,39.255,-75.866667,1967,SATISFACTORY CONDITION,6,21651
235980,MD,US 40,1.12 MILES WEST OF MD 57,39.66,-77.905,1900,SATISFACTORY CONDITION,6,21722
235981,MD,US 40,1.92 MILES EAST OF MD 57,39.656667,-77.848333,1936,SATISFACTORY CONDITION,6,21795
235972,MD,MD 34,ON WEST VIRGINIA ST LINE,39.433333,-77.801667,2007,SATISFACTORY CONDITION,6,25443
236043,MD,IS 81 NB,1.28 MILES NORTH OF IS 70,39.631667,-77.771667,1964,SATISFACTORY CONDITION,6,21795
236044,MD,IS 81 SB,1.28 MILES NORTH OF IS 70,39.631667,-77.771667,1964,SATISFACTORY CONDITION,6,21795
236071,MD,BIG SPRING ROAD,0.32 MI S OF CLEARSPRING,39.3,-77.488333,1965,SATISFACTORY CONDITION,6,21710
236072,MD,MD 68,0.47 MILE EAST OF US 40,39.308333,-77.483333,1965,SATISFACTORY CONDITION,6,21710
236073,MD,IS 70 EB,0.76 MILE EAST OF MD 68,39.653333,-77.91,1965,SATISFACTORY CONDITION,6,21722
236074,MD,IS 70 WB,0.76 MILE EAST OF MD 68,39.653333,-77.91,1965,SATISFACTORY CONDITION,6,21722
236067,MD,IS 70 WB,0.27 MILE EAST OF US 40,39.651667,-78.046667,1965,SATISFACTORY CONDITION,6,25427
236068,MD,ERNSTSVILLE RD,1.74 MI E OF US 40,39.235,-77.5,1964,SATISFACTORY CONDITION,6,21790
236099,MD,IS 70 EB,0.52 MILE EAST OF MD 632,39.605,-77.745,1968,SATISFACTORY CONDITION,6,21740
236114,MD,IS 70 EB,1.05 MILES WEST OF MD 66,39.595,-77.656667,1967,SATISFACTORY CONDITION,6,21721
236115,MD,IS 70 WB,1.05 MILES WEST OF MD 66,39.595,-77.656667,1967,SATISFACTORY CONDITION,6,21721
236116,MD,IS 70 EB,0.08 MILE WEST OF MD 66,39.586667,-77.641667,1968,SATISFACTORY CONDITION,6,21721
236110,MD,US 40 EB,2.81 MILES WEST OF MD 66,39.6,-77.683333,1968,SATISFACTORY CONDITION,6,21734
236111,MD,US 40 WB,2.81 MILES WEST OF MD 66,39.6,-77.683333,1968,SATISFACTORY CONDITION,6,21734
236112,MD,US 522,0.03 MILE SOUTH OF MD 894,39.7,-78.186667,1937,SATISFACTORY CONDITION,6,21750
236093,MD,IS 70 EB,0.35 MILE EAST OF US 11,39.608333,-77.78,1965,SATISFACTORY CONDITION,6,21795
236094,MD,IS 70 WB,0.35 MILE EAST OF US 11,39.608333,-77.78,1965,SATISFACTORY CONDITION,6,21795
236081,MD,CEDAR RIDGE ROAD,0.51 MI S OF US 40,39.383333,-77.49,1967,SATISFACTORY CONDITION,6,21714
236088,MD,IS 70 EB,0.53 MILE WEST OF IS 81,39.623333,-77.791667,1965,SATISFACTORY CONDITION,6,21795
236078,MD,IS 70 WB,1.84 MILES EAST OF MD 68,39.651667,-77.888333,1965,SATISFACTORY CONDITION,6,21722
236084,MD,WALNUT POINT RD,1.17 MILES S OF US 40,39.39,-77.5,1965,SATISFACTORY CONDITION,6,21714
236136,MD,BOYD ROAD,3.04 MI E OF MD 56,39.275,-77.501667,1965,SATISFACTORY CONDITION,6,21790
236137,MD,CEDAR RIDGE ROAD,2.74 MI W OF MD 63,39.383333,-77.49,1967,SATISFACTORY CONDITION,6,21714
236118,MD,IS 70 RAMP 'A',0.08 MI W OF MD 66,39.533333,-77.553333,1968,SATISFACTORY CONDITION,6,21773
236102,MD,IS 70 WB,1.35 MILES EAST OF MD 632,39.605,-77.73,1968,SATISFACTORY CONDITION,6,21734
236262,MD,ACCESS ROAD,ABERDEEN PROVING GROUND,39.617122,-76.194039,1982,SATISFACTORY CONDITION,6,21034
236276,MD,SQUIRREL NECK ROAD,0.03 MI W OF CHURCH H RD,39.591667,-78.951667,1998,SATISFACTORY CONDITION,6,21542
236127,MD,IS 70 EB,1.98 MILES WEST OF MD 66,39.563333,-77.616667,1968,SATISFACTORY CONDITION,6,21713
236128,MD,IS 70 WB,1.98 MILES WEST OF MD 66,39.563333,-77.616667,1968,SATISFACTORY CONDITION,6,21713
238970,MD,MARYLAND ROUTE 458,1.8 MILES FROM SUITLAND R,38.843583,-76.932,1943,SATISFACTORY CONDITION,6,20746
238974,MD,FLORAL DRIVE,0.1 MILES NE N AVE,39.03145,-76.962,1975,SATISFACTORY CONDITION,6,20993
238966,MD,  SUITLAND PARKWAY,1.5 MILES WEST OF SILVER,38.852694,-76.956889,1943,SATISFACTORY CONDITION,6,56933
238967,MD,  SUITLAND PARKWAY,1.6 MILES WEST OF FORESTV,38.836028,-76.903222,1944,SATISFACTORY CONDITION,6,20746
238968,MD,  SUITLAND PARKWAY,0.1 MILES WEST OF MD ROUT,38.829333,-76.858444,1944,SATISFACTORY CONDITION,6,20747
238942,MD,        BW PARKWAY,1.8 MILES SOUTH OF MD ROU,38.033556,-76.951278,1953,SATISFACTORY CONDITION,6,22438
238944,MD,      MD ROUTE 193,0.4 MILES NORTH OF I-95,38.995306,-76.880222,1964,SATISFACTORY CONDITION,6,20768
238947,MD,      MD ROUTE 450,0.3 MILES NORTH OF MD ROU,38.9395,-76.915028,1953,SATISFACTORY CONDITION,6,20710
238948,MD,        BW PARKWAY,0.8 MILES NORTH OF MD ROU,38.93425,-76.917833,1953,SATISFACTORY CONDITION,6,20710
238952,MD,  BW PARKWAY (SBL),0.6 MILES SOUTH OF MD ROU,38.921139,-76.932889,1954,SATISFACTORY CONDITION,6,20710
233764,MD,MD 942,ON WEST VIRGINIA LINE,39.648333,-78.766667,1953,SATISFACTORY CONDITION,6,21501
233794,MD,IS 68,0.73 MILE EAST OF MD 53,39.635,-78.83,1968,SATISFACTORY CONDITION,6,21528
233795,MD,IS 68 RAMP 'A'(8),0.44 MI E OF US 48H,39.65,-78.761667,1968,SATISFACTORY CONDITION,6,21501
233796,MD,IS 68 RAMP 'B'(6),0.44 MI E OF US 48H,39.65,-78.748333,1968,SATISFACTORY CONDITION,6,21501
233797,MD,IS 68 RAMP 'C'(7),0.44 MI E OF US 48H,39.65,-78.746667,1968,SATISFACTORY CONDITION,6,21501
233798,MD,IS 68 RAMP 'D'(5),0.52 MI E OF US 48H,39.65,-78.745,1968,SATISFACTORY CONDITION,6,21501
233799,MD,IS 68 RAMP 'E'(4),0.52 MI E OF US 48H,39.65,-78.745,1968,SATISFACTORY CONDITION,6,21501
233800,MD,IS 68 RAMP 'F(2),0.52 MI E OF US 48H,39.65,-78.745,1968,SATISFACTORY CONDITION,6,21501
233801,MD,IS 68 EB,0.86 MILE WEST OF MD 36,39.635,-78.935,1972,SATISFACTORY CONDITION,6,21543
233802,MD,IS 68 WB,0.86 MI W OF MD 36,39.635,-78.935,1972,SATISFACTORY CONDITION,6,21543
233803,MD,IS 68 EBR,0.83 MILE WEST OF MD 936,39.636667,-78.95,1972,SATISFACTORY CONDITION,6,21543
233804,MD,IS 68 WB,0.83 MILE WEST OF MD 936,39.636667,-78.95,1972,SATISFACTORY CONDITION,6,21543
233749,MD,MD 53,0.62 MILE NORTH OF MD 951,39.605,-78.836667,1924,SATISFACTORY CONDITION,6,21528
233755,MD,US 220,0.16 MILE NORTH OF MD 636,39.595,-78.828333,1900,SATISFACTORY CONDITION,6,21528
238981,MD,ROCK AVE,.03 MI W LEONARD WOOD AVE,39.090444,-76.739194,1984,SATISFACTORY CONDITION,6,20755
233730,MD,US 40 ALT,1.28 MI W OF MD 831A,39.656667,-78.808333,1948,SATISFACTORY CONDITION,6,21524
233731,MD,US 40 ALT,0.84 MI E OF MD 36,39.663333,-78.781667,1932,SATISFACTORY CONDITION,6,21501
233732,MD,IS 68,0.21 M E OF BR NO 0109900,39.673333,-78.723333,1937,SATISFACTORY CONDITION,6,21501
233850,MD,IS 68 & RMPS E F H,0.8 MI E OF US 220,39.68,-78.725,1990,SATISFACTORY CONDITION,6,21501
233871,MD,IS 695,BALTIMORE COUNTY LINE,39.23,-76.666667,1958,SATISFACTORY CONDITION,6,21090
233872,MD,IS 695,0.38 MI N OF MD 295,39.225,-76.661667,1958,SATISFACTORY CONDITION,6,21090
233873,MD,IS 695,0.38 MI S OF MD 168,39.223333,-76.658333,1951,SATISFACTORY CONDITION,6,21090
233881,MD,MD 295 NBR,ON BALT CO LINE,39.23,-76.651667,1949,SATISFACTORY CONDITION,6,21090
233882,MD,MD 295 SBR,ON BALT CO LINE,39.23,-76.651667,1949,SATISFACTORY CONDITION,6,21090
233968,MD,MD 32 WBR,0.35 MILE NORTH OF IS 97,39.7,-78.256667,1970,SATISFACTORY CONDITION,6,25422
233969,MD,MD 32 WBR,0.26 MILE NORTH OF IS 97,39.7,-78.26,1970,SATISFACTORY CONDITION,6,25422
233971,MD,IS 695,0.38 MILE SOUTH OF MD 168,39.223333,-76.658333,1951,SATISFACTORY CONDITION,6,21090
233994,MD,MD 695,0.5 MI N OF MD 2,39.318333,-76.068333,1957,SATISFACTORY CONDITION,6,21667
234018,MD,IS 97 SBR,0.09 MI N OF MD 3,39.7,-78.251667,1989,SATISFACTORY CONDITION,6,21750
234011,MD,IS 97 RAMP 'W',0.28 MI S OF IS 895,39.7,-78.075,1989,SATISFACTORY CONDITION,6,21750
234128,MD,US 1,ON HOWARD CO LINE,39.218333,-76.706667,1915,SATISFACTORY CONDITION,6,21227
234148,MD,MD 26,0.08 MI E OF ST LUKES LA,39.341667,-76.726667,1965,SATISFACTORY CONDITION,6,21207
234126,MD,US 1,0.49 MI S OF MD 644A,39.233333,-76.691667,1949,SATISFACTORY CONDITION,6,21227
234155,MD,US 40,0.36 MILE EAST OF MD 43,39.378333,-76.43,1935,SATISFACTORY CONDITION,6,21162
234170,MD,IS 83 NBR,0.03 MI S OF MD 25,39.398333,-76.665,1962,SATISFACTORY CONDITION,6,21022
234207,MD,MD 140,0.20 MI N OF MD 940,39.421667,-76.783333,1973,SATISFACTORY CONDITION,6,21117
234199,MD,MD 131,1.20 MI W OF MD 45,39.7,-77.783333,1973,SATISFACTORY CONDITION,6,21767
234201,MD,IS 83 NBR,0.95 MI S OF MD 25,39.385,-76.663333,1962,SATISFACTORY CONDITION,6,21022
234202,MD,IS 83 SBR,0.95 MI S OF MD 25,39.385,-76.663333,1962,SATISFACTORY CONDITION,6,21022
234177,MD,IS 83 NBR,0.9 M S OF BR NO 0305500,39.521667,-76.661667,1953,SATISFACTORY CONDITION,6,21152
234183,MD,BEAVERDAM ROAD,AT IS 83,39.7,-77.733333,1973,SATISFACTORY CONDITION,6,21767
234227,MD,MD 700,1.89 MI N OF MD 150,39.343333,-76.468333,1941,SATISFACTORY CONDITION,6,21236
234230,MD,HOLLINS FERRY ROAD,0.27 MI W OF HOLLINS FERR,39.7,-78.031667,1957,SATISFACTORY CONDITION,6,21722
234277,MD,IS 695,0.17 MILE SOUTH OF IS 83,39.41,-76.665,1961,SATISFACTORY CONDITION,6,21022
234281,MD,IS 83/IS 695,1.09 MI S OF MD 139,39.42,-76.65,1954,SATISFACTORY CONDITION,6,21093
234282,MD,IS 695,0.62 MILE SOUTH OF MD 139,39.42,-76.64,1955,SATISFACTORY CONDITION,6,21093
234261,MD,WINDSOR MILL ROAD,1.11 MI S OF MD 26,39.7,-77.903333,1961,SATISFACTORY CONDITION,6,21722
234258,MD,MD 122 (SEC BLVD),0.45 MI N OF IS 70,39.311667,-76.743333,1961,SATISFACTORY CONDITION,6,21207
234250,MD,IS 695 RAMP 'C' OL,@ I-695 & I-70 INTERCHANG,39.305,-76.745,1966,SATISFACTORY CONDITION,6,21207
234255,MD,IS 695 RAMP 'E',0.39 MI N OF IS 70,39.305,-76.745,1965,SATISFACTORY CONDITION,6,21207
234256,MD,IS 695 RAMP 'O',0.45 MI N OF IS 70,39.7,-77.928333,1961,SATISFACTORY CONDITION,6,21722
234247,MD,IS 70 EBR,0.54 M E OF ROLLING ROAD,39.305,-76.745,1966,SATISFACTORY CONDITION,6,21207
234248,MD,IS 70 WBR,0.54 M E OF ROLLING ROAD,39.305,-76.745,1966,SATISFACTORY CONDITION,6,21207
234243,MD,IS 695,0.49 MILE SOYTH OF US 40,39.281667,-76.731667,1957,SATISFACTORY CONDITION,6,21228
234244,MD,IS 695,1.23 MILE NORTH OF MD 144,39.286667,-76.74,1958,SATISFACTORY CONDITION,6,21228
234320,MD,IS 95 NBR,0.83 MILE NORTH OF US 1,39.25,-76.678333,1969,SATISFACTORY CONDITION,6,21090
234314,MD,IS 695 RAMP 'C',0.92 MI N OF US 1,39.25,-76.68,1969,SATISFACTORY CONDITION,6,21090
234315,MD,IS 95 NBR,0.75 MILE NORTH OF US 1,39.25,-76.68,1969,SATISFACTORY CONDITION,6,21090
234316,MD,IS 95 SBR,1.07 MILE NORTH OF US 1,39.253333,-76.678333,1969,SATISFACTORY CONDITION,6,21090
234317,MD,IS 95 SBR,0.85 MILE NORTH OF US 1,39.25,-76.68,1969,SATISFACTORY CONDITION,6,21090
234318,MD,IS 95 SBR,0.68 MILE NORTH OF US 1,39.25,-76.681667,1969,SATISFACTORY CONDITION,6,21090
234293,MD,MD 147,1.37 MI N OF BALT CITY,39.7,-77.835,1961,SATISFACTORY CONDITION,6,21767
234290,MD,IS 695,0.34 MILE SOUTH OF MD 41,39.4,-76.553333,1961,SATISFACTORY CONDITION,6,21234
234291,MD,IS 695,1.06 MILE NORTH OF MD 542,39.396667,-76.55,1961,SATISFACTORY CONDITION,6,21234
234567,MD,MD 26,ON BALTO CO LINE,39.396667,-76.886667,1954,SATISFACTORY CONDITION,6,21104
234576,MD,IS 70 EB,0.03 MI E OF FREDERICK CO,39.358333,-77.168333,1974,SATISFACTORY CONDITION,6,21771
234577,MD,IS 70 WB,0.03 MI E OF FREDERICK CO,39.358333,-77.168333,1974,SATISFACTORY CONDITION,6,21771
234595,MD,MD 97,3.35 MILE NORTH OF MD 496,39.666667,-77.02,1934,SATISFACTORY CONDITION,6,17340
234501,MD,MD 158,1.44 MILE WEST OF MD 151,39.236667,-76.441667,1976,SATISFACTORY CONDITION,6,21219
234426,MD,IS 83 NBR,0.91 MI N OF BEAVERDAM RD,39.7,-77.696667,1975,SATISFACTORY CONDITION,6,17263
234427,MD,IS 83 SBR,0.91 MI N OF BEAVERDAM RD,39.7,-77.696667,1975,SATISFACTORY CONDITION,6,17263
234429,MD,MD 695 RAMP 'F'(4),0.10 MI S OF US 40,39.331667,-76.486667,1975,SATISFACTORY CONDITION,6,21237
234436,MD,IS 795 NBR,0.62 MILE SOUTH OF MD 37,39.383333,-76.755,1983,SATISFACTORY CONDITION,6,21117
234437,MD,IS 795 SBR,0.62 MILE SOUTH OF MD 37,39.383333,-76.755,1983,SATISFACTORY CONDITION,6,21117
234360,MD,IS 70,0.53 MI E OF IS 695,39.7,-77.936667,1968,SATISFACTORY CONDITION,6,21722
234361,MD,IS 70,0.04 MI W OF BALT CITY,39.7,-77.943333,1968,SATISFACTORY CONDITION,6,21722
234362,MD,MD 151 EBR,0.21 MI N OF MD 695,39.29,-76.505,1968,SATISFACTORY CONDITION,6,21237
234363,MD,MD 151 WBR,0.21 MI N OF MD 695,39.29,-76.505,1968,SATISFACTORY CONDITION,6,21237
234364,MD,IS 95 NBR,ON HOWARD CO LINE,39.225,-76.718333,1968,SATISFACTORY CONDITION,6,21227
234365,MD,IS 95 SBR,ON HOWARD CO LINE,39.225,-76.718333,1968,SATISFACTORY CONDITION,6,21227
234344,MD,MD 695 IL,0.62 MILE NORTH OF MD 150,39.281667,-76.49,1967,SATISFACTORY CONDITION,6,21222
234346,MD,MD 695 IL,0.18 MILE SOUTH OF MD 151,39.291667,-76.501667,1966,SATISFACTORY CONDITION,6,21237
234348,MD,MD 695 IL,0.26 MILE SOUTH OF MD 151,39.291667,-76.503333,1966,SATISFACTORY CONDITION,6,21237
234349,MD,MD 695 OL,0.26 MILE SOUTH OF MD 151,39.291667,-76.503333,1966,SATISFACTORY CONDITION,6,21237
234333,MD,IS 83 NBR,1.92 M N OF MD 137,39.613333,-76.661667,1958,SATISFACTORY CONDITION,6,21120
234335,MD,MD 43 EBR,0.39 MILE EAST OF MD 7,39.375,-76.433333,1968,SATISFACTORY CONDITION,6,21162
234337,MD,MD 43,0.08 MILE WEST OF US 40,39.375,-76.433333,1963,SATISFACTORY CONDITION,6,21162
234322,MD,IS 695 RAMP 'B',0.40 MI S OF MD 139,39.7,-77.803333,1973,SATISFACTORY CONDITION,6,21767
234329,MD,IS 83 NBR,0.99 MILE SOUTH OF MD 45,39.646667,-76.666667,1958,SATISFACTORY CONDITION,6,21120
234330,MD,IS 83 SBR,0.99 MILE SOUTH OF MD 45,39.646667,-76.666667,1958,SATISFACTORY CONDITION,6,21120
234380,MD,IS 95 RAMP 'A',0.79 MI N OF HOWARD CO,39.235,-76.71,1970,SATISFACTORY CONDITION,6,21227
234381,MD,IS 95 RAMP 'E',0.79 MI N OF HOWARD CO,39.235,-76.708333,1970,SATISFACTORY CONDITION,6,21227
234385,MD,IS 95 NBR,0.31 MI S OF BALT CITY,39.255,-76.673333,1972,SATISFACTORY CONDITION,6,21090
234386,MD,IS 95 SBR,0.31 MI S OF BALT CITY,39.255,-76.673333,1972,SATISFACTORY CONDITION,6,21090
234387,MD,IS 95 NBR & RMP H,0.32 MILE SOUTH OF IS 695,39.246667,-76.685,1971,SATISFACTORY CONDITION,6,21227
234388,MD,IS 95 SBR & RMP D,0.32 MILE SOUTH OF IS 695,39.246667,-76.685,1971,SATISFACTORY CONDITION,6,21227
234389,MD,IS 95 NBR,0.85 MILE SOUTH OF IS 695,39.241667,-76.691667,1970,SATISFACTORY CONDITION,6,21227
234390,MD,IS 95 SBR,0.85 MILE SOUTH OF IS 695,39.241667,-76.691667,1970,SATISFACTORY CONDITION,6,21227
234352,MD,IS 70 EBR,0.54 MILE WEST OF IS 695,39.306667,-76.755,1964,SATISFACTORY CONDITION,6,21244
234355,MD,IS 70 EBR,ON HOWARD CO LINE,39.303333,-76.796667,1965,SATISFACTORY CONDITION,6,21244
234356,MD,IS 70 WBR,ON HOWARD CO LINE,39.303333,-76.796667,1965,SATISFACTORY CONDITION,6,21244
234377,MD,IS 95 NBR,0.81 MI N OF HOWARD CO,39.235,-76.71,1970,SATISFACTORY CONDITION,6,21227
